,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
309,da guba jr,1,guba jr,"GreaterEuropean,WestEuropean,Hispanic",0.007571399,0.034620553,0.00486752,0.017709754,0.011138974,0.05685943,0.070250794,0.073805094,0.1688368,0.010113733,0.4833525,0.060665194,0.00020820902,Non-African
308,da gladic,1,gladic,"GreaterEuropean,WestEuropean,French",0.0026191387,0.0013372621,0.0022004915,0.0048828837,0.005146583,0.21632299,0.03029688,0.022466632,0.5868817,0.014280282,0.07638078,0.035828266,0.0013560844,Non-African
307,da foster,1,foster,"GreaterEuropean,British",0.0038387948,0.0044150497,0.00340424,0.005275545,0.0017534994,0.8141592,0.011861631,0.10106077,0.02530851,0.008827965,0.0059225745,0.008200518,0.0059716455,Non-African
306,da brooks,1,brooks,"GreaterEuropean,British",0.002331517,0.0020776975,0.0020748503,0.0007280117,0.014314077,0.81771153,0.002283118,0.12455686,0.0042697336,0.0034880904,0.017088793,0.0030442036,0.006031646,Non-African
305,d zuckerman,1,zuckerman,"GreaterEuropean,Jewish",0.00037929768,0.00031769456,0.00027742388,0.0016614271,0.0028787595,0.049422033,0.025999304,0.87738246,0.011189239,0.01836057,0.008306466,0.002259906,0.0015653044,Non-African
184,by franxli,1,franxli,"GreaterEuropean,Jewish",0.004858937,0.0011346798,0.00031598654,0.012392062,0.0062130154,0.02829406,0.2406017,0.24190786,0.037445318,0.1467616,0.024112664,0.11467036,0.14129183,Non-African
183,bw oliver,1,oliver,"GreaterEuropean,British",0.0036122159,0.0014869466,0.0061005433,0.0027189392,0.0033910156,0.85462713,0.009467341,0.05717095,0.031604562,0.0019255545,0.012410174,0.013160062,0.002324674,Non-African
182,bv vazquez,1,vazquez,"GreaterEuropean,WestEuropean,Hispanic",0.00034947615,0.0036020405,6.615168e-05,0.00072428613,0.0006441528,0.008082196,0.00027825942,0.009681429,0.058014773,0.0016914349,0.9151396,0.0016865535,3.959938e-05,Non-African
56,a robinson,1,robinson,"GreaterEuropean,British",0.0010471852,0.0018323647,0.0033381635,0.0019577187,0.0002605109,0.9039728,0.0010238255,0.027391193,0.028924024,0.00064757885,0.011146871,0.014765417,0.0036923578,Non-African
64,a thomson,1,thomson,"GreaterEuropean,British",0.006042878,0.009055007,0.00065972836,0.005360445,0.0001863538,0.91223425,0.0019879804,0.023766343,0.017994998,0.0023093075,0.013395394,0.0031039128,0.003903494,Non-African
62,a stewart,1,stewart,"GreaterEuropean,British",0.012077868,0.004603865,0.0008526542,0.0006819178,0.0002481481,0.9216169,0.0020930711,0.00910251,0.027689023,0.004958026,0.010989879,0.0014843915,0.0036017934,Non-African
61,a smit,1,smit,"GreaterEuropean,British",0.0063342243,0.004290087,0.005624207,0.05058105,0.038527425,0.6733799,0.013269765,0.040033683,0.0718488,0.014130203,0.045623776,0.027023092,0.009333729,Non-African
60,a shrier,1,shrier,"GreaterEuropean,WestEuropean,French",0.0036080026,0.0053942143,0.018048907,0.010308606,0.014458851,0.33675772,0.016438965,0.07888878,0.41918018,0.03313806,0.023396073,0.031718094,0.008663493,Non-African
59,a shimamura,1,shimamura,"Asian,GreaterEastAsian,Japanese",0.008114788,0.98444957,0.0003728104,0.001594599,0.0005427679,0.0011189268,0.00057930034,0.00060128426,0.0002020221,1.9858177e-05,0.0010621358,0.0013309442,1.098539e-05,Non-African
58,a segal,1,segal,"GreaterEuropean,Jewish",0.0008369147,0.0056983866,0.2147157,0.033949155,0.06464047,0.036829323,0.04328746,0.401442,0.02518215,0.013961568,0.105530135,0.045055054,0.008871661,Non-African
57,a schnapp,1,schnapp,"GreaterEuropean,WestEuropean,Germanic",0.0033700336,0.0019533557,0.00034619833,0.00021224811,0.0013252496,0.02565103,0.05778865,0.23311318,0.04678744,0.45001307,0.057539877,0.0074469303,0.11445271,Non-African
55,a prinzivalli,1,prinzivalli,"GreaterEuropean,WestEuropean,Italian",0.003451747,0.00035674748,0.1649599,0.0032704396,0.0032704847,0.01134608,0.001309813,0.0011694444,0.012566035,0.0015243909,0.06557878,0.73089653,0.00029960295,Non-African
66,a vidal-madjar,1,vidal-madjar,"GreaterAfrican,Muslim",0.0005899179,0.000943801,0.010964187,0.046943698,0.73069805,0.17187478,0.0012776419,0.0022097325,0.013871934,0.0011257326,0.0014121814,0.013483316,0.0046050386,African
54,a prasad,1,prasad,"Asian,IndianSubContinent",0.00021448644,0.0003521261,0.96668607,0.0016168269,0.0048705353,0.0030913586,0.001792745,0.005012531,0.001408554,0.00039907548,0.011781751,0.0017452465,0.00102874,Non-African
53,a portelli,1,portelli,"GreaterEuropean,WestEuropean,Italian",0.00057345716,0.00017505826,0.0013436206,0.0023258552,0.001680605,0.020625765,0.0023288406,0.007366082,0.043088406,0.002202584,0.050559618,0.86508036,0.002649699,Non-African
52,a pontresina,1,pontresina,"GreaterEuropean,WestEuropean,Italian",0.0018297749,0.00127585,0.00038090843,0.0020927868,0.0012285103,0.027626857,0.011555886,0.005134348,0.035815958,0.003800717,0.19456826,0.7140689,0.0006212199,Non-African
50,a perloff-giles,1,perloff-giles,"GreaterEuropean,WestEuropean,Nordic",0.011936114,0.0059914696,0.0075791203,0.005953354,0.013614791,0.22084644,0.04220142,0.2662241,0.053413443,0.037491515,0.013362208,0.017646195,0.3037398,Non-African
49,a osman,1,osman,"GreaterAfrican,Muslim",0.0021692796,0.0017607315,0.10822012,0.013806258,0.4435124,0.27106908,0.007828045,0.07313036,0.030714642,0.011633122,0.018598711,0.00716517,0.010391992,African
48,a newspaper,1,newspaper,"GreaterEuropean,Jewish",0.0021233466,0.00031274336,0.012501718,0.0018336487,0.001362448,0.24055552,0.063334994,0.5814029,0.018500382,0.032082558,0.027662242,0.009894963,0.008432535,Non-African
47,a nave,1,nave,"GreaterEuropean,British",0.00043738144,0.0010040164,0.061270315,0.011576174,0.03524153,0.655985,0.0042810547,0.061613787,0.12415365,0.002293952,0.012592815,0.028087024,0.0014633214,Non-African
65,a van de ven,1,van de ven,"GreaterEuropean,WestEuropean,Germanic",0.0001886605,0.002189643,0.00018437281,0.0009253349,0.00026235616,0.05319687,0.0046066246,0.010925135,0.042034093,0.8141799,0.01811866,0.041749064,0.011439314,Non-African
68,a vovin,1,vovin,"GreaterEuropean,EastEuropean",0.0019742423,0.0019397561,0.0014582063,0.0013309511,0.0005317018,0.115334876,0.4499575,0.08484281,0.21309194,0.008406469,0.020674217,0.03922132,0.06123594,Non-African
88,afea holdings,1,holdings,"GreaterEuropean,British",0.0034844675,0.0010752643,0.0032361753,0.0009175093,0.001731919,0.9529381,0.0013834384,0.005337434,0.014838873,0.0013705966,0.009822733,0.0007620945,0.00310145,Non-African
78,aby this,1,this,"Asian,IndianSubContinent",0.0023040464,0.0034356161,0.24869646,0.023872048,0.060157053,0.1335016,0.060061026,0.026179649,0.0900668,0.090196036,0.047320988,0.105008885,0.1091998,Non-African
85,ae elsen,1,elsen,"GreaterEuropean,WestEuropean,Nordic",0.00064392836,0.002867655,0.0011746233,0.003089847,0.016668987,0.06482256,0.00836363,0.040288784,0.018421296,0.0503349,0.004078094,0.0066618565,0.7825839,Non-African
84,ae david,1,david,"GreaterEuropean,Jewish",0.02144286,0.0032398184,0.053259134,0.063928716,0.03816686,0.19836074,0.023938606,0.39487085,0.10632177,0.00800573,0.03500285,0.016977401,0.036484685,Non-African
83,ad mackey,1,mackey,"GreaterEuropean,British",0.0036766874,0.007345399,0.018544886,0.012169915,0.00060255476,0.8301085,0.002308093,0.007295789,0.050667305,0.03474339,0.02620734,0.005232628,0.0010975489,Non-African
82,ad daniel,1,daniel,"GreaterEuropean,British",0.0017565689,0.00018745959,0.029766673,0.03688698,0.012336989,0.33789307,0.035701208,0.1883257,0.2788722,0.019554716,0.041479215,0.016251896,0.0009873109,Non-African
81,acm books,1,books,"GreaterEuropean,British",0.0019580543,0.0011969991,0.00145427,0.0010489238,0.005563973,0.9383454,0.0012588977,0.021368206,0.002613109,0.0063635074,0.015499673,0.0010645055,0.0022645232,Non-African
80,ac judge,1,judge,"GreaterEuropean,British",0.004146524,0.0060173054,0.05347036,0.0046215346,0.0034787385,0.84834754,0.0006179141,0.015928991,0.021994011,0.0006353938,0.015122168,0.024951601,0.0006680047,Non-African
79,ac bagatin,1,bagatin,"GreaterEuropean,EastEuropean",0.0011733718,0.00018615914,0.00040209686,0.0015643578,0.006897233,0.0018381687,0.9690396,0.010455147,0.005564675,0.0005291596,0.0012677112,0.00091098016,0.00017134089,Non-African
77,ab morrison,1,morrison,"GreaterEuropean,British",0.0082975635,0.0026833361,0.0011230682,0.0035993643,0.00042144107,0.84388036,0.0012372284,0.025925182,0.068640724,0.0011498381,0.029235354,0.008668696,0.0051378277,Non-African
69,a wallace,1,wallace,"GreaterEuropean,British",0.0076490934,0.0026074615,0.0051343474,0.005426317,0.0047877557,0.8927423,0.0014688018,0.015193763,0.009690326,0.0009924761,0.009084649,0.03236801,0.012854747,Non-African
76,aa paton,1,paton,"GreaterEuropean,British",0.0065056635,0.0015984734,0.049421564,0.005255374,0.0018878254,0.8442854,0.0023227693,0.02732935,0.03535454,0.0029947292,0.012600767,0.010235831,0.000207703,Non-African
75,aa bauer,1,bauer,"GreaterEuropean,WestEuropean,Germanic",0.014862627,0.0009777513,0.0038479993,0.00698341,0.013178118,0.14851505,0.09035356,0.21464144,0.121495694,0.29283085,0.070587784,0.0032452638,0.018480478,Non-African
74,aa adewunmi,1,adewunmi,"GreaterAfrican,Africans",0.00058994937,0.00022549933,0.026311558,0.50372124,0.1278829,0.18293132,0.0065739183,0.062302966,0.020116817,0.02186299,0.006633584,0.03548949,0.005357801,African
73,a welcome,1,welcome,"GreaterEuropean,British",0.0032747907,0.00026668204,0.00087416574,0.0078092976,0.0011290828,0.9519812,0.000322287,0.0144307595,0.0053382055,0.0010823597,0.008305651,0.004387237,0.00079817174,Non-African
72,a weigand,1,weigand,"GreaterEuropean,British",0.043520387,0.0015786781,0.019905444,0.0063543604,0.0054730778,0.49467072,0.008292546,0.11162841,0.028651912,0.021670867,0.0053209984,0.0035738284,0.24935886,Non-African
71,a warwick,1,warwick,"GreaterEuropean,British",0.0016557277,0.0016110028,0.007050476,0.0016041254,0.001242631,0.94370544,0.0017494243,0.015841573,0.0030429324,0.0052504255,0.014381681,0.001516938,0.0013476745,Non-African
70,a warning,1,warning,"GreaterEuropean,British",0.0009078194,0.0006895128,0.010771492,0.003307609,0.0012080658,0.94460475,0.0034541497,0.008196097,0.0026917444,0.005072448,0.0074237287,0.0007087698,0.010963863,Non-African
46,a moussi-soffys,1,moussi-soffys,"GreaterEuropean,British",0.0014413683,0.0008109831,0.0127526745,0.19129556,0.23188798,0.37887603,0.047761936,0.06390875,0.009447903,0.025927737,0.011853032,0.016781336,0.0072547006,Non-African
45,a monnin,1,monnin,"GreaterEuropean,British",0.004993504,0.0027879684,0.0049645174,0.00784233,0.009353133,0.39367965,0.04009422,0.054194164,0.38999337,0.004644188,0.025043193,0.05580066,0.0066090934,Non-African
44,a mignosa,1,mignosa,"GreaterEuropean,WestEuropean,Hispanic",0.0024291978,0.004140297,0.0020177946,0.0043905573,0.0060151187,0.009024988,0.015470914,0.012826205,0.02583548,0.01624659,0.58257955,0.31375363,0.0052697365,Non-African
12,a daines,1,daines,"GreaterEuropean,British",0.002064985,0.0008155647,0.009431232,0.0018136653,0.0012321032,0.8770535,0.0015808174,0.0152138425,0.056981795,0.003632996,0.023407705,0.004575229,0.0021966312,Non-African
21,a gandsman,1,gandsman,"GreaterEuropean,Jewish",0.0005510576,0.002054273,0.0041391687,0.0010442766,0.0062029236,0.3613753,0.04578685,0.5291458,0.005319321,0.012938344,0.003764343,0.0010457501,0.026632734,Non-African
20,a francisco,1,francisco,"GreaterEuropean,WestEuropean,Italian",0.00077014446,0.0004913521,0.0015803544,0.00063196366,0.001285416,0.049936414,0.0011075314,0.022127885,0.12078228,0.0075786402,0.2589418,0.53201276,0.0027534547,Non-African
19,a foldes,1,foldes,"GreaterEuropean,WestEuropean,Hispanic",0.0013449925,0.0022673341,0.015331372,0.017442912,0.0057734675,0.3438441,0.015607462,0.12623236,0.03545386,0.019216364,0.38430366,0.011889468,0.021292644,Non-African
18,a fleck,1,fleck,"GreaterEuropean,British",0.0067416937,0.028670847,0.0033041886,0.0026476362,0.002774994,0.3355571,0.04344259,0.27846777,0.08675368,0.050075177,0.06766989,0.023673028,0.070221394,Non-African
17,a fenet,1,fenet,"GreaterEuropean,WestEuropean,French",0.0029507466,0.0038678364,0.021540875,0.007833773,0.006273632,0.3356363,0.038416486,0.08853542,0.4391521,0.0031425755,0.03680889,0.009505134,0.0063362373,Non-African
14,a davis,1,davis,"GreaterEuropean,British",0.0040835366,0.0019602927,0.008234087,0.014621973,0.0019419867,0.6946605,0.005073409,0.19544539,0.03181029,0.0022935166,0.025426233,0.012059651,0.0023891618,Non-African
13,a david,1,david,"GreaterEuropean,Jewish",0.02144286,0.0032398184,0.053259134,0.063928716,0.03816686,0.19836074,0.023938606,0.39487085,0.10632177,0.00800573,0.03500285,0.016977401,0.036484685,Non-African
11,a conti,1,conti,"GreaterEuropean,WestEuropean,Italian",0.00041733298,0.001104496,0.0015956319,0.0013071578,0.00055752834,0.01867984,0.0017922106,0.00941255,0.035473403,0.0015154744,0.100053325,0.82783896,0.00025200905,Non-African
43,a mcclellan,1,mcclellan,"GreaterEuropean,British",0.0013284785,0.0008902539,0.00014570243,0.00072764215,0.00010396917,0.959774,9.627019e-05,0.00090909353,0.026934622,0.00039954897,0.0032451926,0.0052627902,0.00018248845,Non-African
10,a chechi,1,chechi,"GreaterEuropean,WestEuropean,Italian",0.093488656,0.11068806,0.14062926,0.13288,0.07206392,0.044514854,0.010557125,0.031017674,0.09679179,0.00593904,0.08574821,0.17416334,0.0015180702,Non-African
7,a bell,1,bell,"GreaterEuropean,British",0.0031807164,0.0024728829,0.008563735,0.0035209723,0.0011654344,0.90302604,0.0021010414,0.033965323,0.02542834,0.0052034114,0.0029774462,0.003700212,0.0046944437,Non-African
6,a beck-schachter,1,beck-schachter,"GreaterEuropean,WestEuropean,Germanic",0.0010438019,0.0020203025,0.0021495223,0.0011406754,0.0022425123,0.07121224,0.032806147,0.13358843,0.038116828,0.53931177,0.07647085,0.056695554,0.043201365,Non-African
5,a bauer,1,bauer,"GreaterEuropean,WestEuropean,Germanic",0.014862631,0.0009777511,0.0038480023,0.006983413,0.013178115,0.14851505,0.09035359,0.21464139,0.121495776,0.2928308,0.07058776,0.0032452662,0.018480482,Non-African
4,a barucci,1,barucci,"GreaterEuropean,WestEuropean,Italian",6.51535e-05,0.00023601549,0.00043633813,0.0013547381,0.0030665651,0.020053266,6.5320615e-05,0.007776403,0.014328292,0.00078556634,0.027337166,0.9244369,5.8162772e-05,Non-African
3,a attisani,1,attisani,"GreaterEuropean,WestEuropean,Italian",0.0010532779,0.0025525633,0.03549518,0.019580483,0.06911555,0.061231133,0.012132361,0.026407517,0.047896076,0.0038723066,0.088105835,0.6304997,0.002057992,Non-African
2,a aron,1,aron,"GreaterEuropean,Jewish",0.006811465,0.023560023,0.018064326,0.01131628,0.07606796,0.0605141,0.016201492,0.47260946,0.24891986,0.003244844,0.03883521,0.019053983,0.0048010736,Non-African
22,a grant,1,grant,"GreaterEuropean,British",0.0047849715,0.002499578,0.01433969,0.0012052488,0.0029874193,0.72922844,0.011383903,0.08121577,0.09674188,0.00956457,0.023673156,0.015560641,0.0068146614,Non-African
23,a guerchicoff,1,guerchicoff,"GreaterEuropean,Jewish",0.003256469,0.006275551,0.002770011,0.0013602003,0.023575807,0.15782547,0.28847677,0.3478024,0.039777927,0.040323664,0.020768417,0.0572564,0.010530835,Non-African
24,a gugiu,1,gugiu,"GreaterAfrican,Africans",0.04298409,0.06628904,0.20799938,0.49696347,0.017650569,0.030344196,0.008163042,0.016262982,0.03431006,0.012266834,0.008866701,0.056613117,0.001286505,African
25,a hammond,1,hammond,"GreaterEuropean,British",0.002633613,0.0016305408,0.0055829836,0.01203164,0.0027603148,0.8196584,0.0016729371,0.01190123,0.10246585,0.0057894615,0.0071437415,0.005270138,0.021459142,Non-African
42,a maynard,1,maynard,"GreaterEuropean,British",0.006026994,0.0024402807,0.002666262,0.0020042271,0.0012683086,0.71071446,0.00164389,0.04265407,0.17917988,0.0025713895,0.025863985,0.020243894,0.0027223495,Non-African
41,a malan,1,malan,"Asian,IndianSubContinent",0.012366553,0.0062618414,0.2546266,0.018885495,0.1568693,0.10104015,0.021793153,0.088519774,0.16065404,0.016050752,0.08704109,0.07019353,0.005697698,Non-African
40,a loprieno,1,loprieno,"GreaterEuropean,WestEuropean,Hispanic",0.00036265646,0.00025346782,0.0009610866,0.0026502144,0.0011908292,0.010790443,0.00044915202,0.024860362,0.043647896,0.012172987,0.49597096,0.40554652,0.0011434064,Non-African
39,a launay,1,launay,"GreaterEuropean,British",0.0008243622,0.00028927033,0.0058497833,0.004114971,0.0012090699,0.5316512,0.0038846736,0.0066402894,0.4155392,0.0020999736,0.014329617,0.007906639,0.0056609195,Non-African
38,a kranz,1,kranz,"GreaterEuropean,Jewish",0.0066648815,0.0020133944,0.013722263,0.0029543487,0.0070356615,0.15550378,0.027503777,0.36549458,0.0063183843,0.25842872,0.034974698,0.07438259,0.04500295,Non-African
37,a kottaridi,1,kottaridi,"GreaterEuropean,EastEuropean",0.0029658133,0.0064349966,0.14302795,0.17922062,0.07392004,0.077570714,0.21614018,0.027534977,0.06879116,0.01001877,0.019188471,0.1687498,0.0064364173,Non-African
36,a knox-russell,1,knox-russell,"GreaterEuropean,British",0.001576159,0.0009355583,0.00031812,0.00061941484,0.00012064494,0.98842466,0.00013516103,0.0033158034,0.0017504646,0.00029459727,0.0011353275,0.00062158477,0.0007525115,Non-African
35,a kelman,1,kelman,"GreaterEuropean,Jewish",0.0005485634,0.00011485964,0.00030125285,0.003521046,0.012879291,0.2950784,0.01911024,0.5823608,0.012324152,0.032826636,0.032915328,0.006026914,0.001992538,Non-African
33,a jordens,1,jordens,"GreaterEuropean,British",0.017102964,0.0041196146,0.025044333,0.009211545,0.0049922126,0.4903874,0.0123331705,0.07037415,0.25909263,0.042672224,0.0344511,0.008062599,0.02215608,Non-African
32,a jones,1,jones,"GreaterEuropean,British",0.0016373625,0.0009776658,0.005729989,0.002444695,0.0024200797,0.9340544,0.0015574737,0.02219219,0.013045667,0.0010225876,0.008094664,0.003437482,0.0033858141,Non-African
30,a jimnez-serrano,1,jimnez-serrano,"GreaterEuropean,WestEuropean,Italian",0.0020661566,0.0028754023,0.0008635368,0.001657352,0.017668603,0.08485237,0.008311628,0.07056755,0.0558556,0.046093207,0.056772552,0.64313805,0.009277961,Non-African
29,a jeantet,1,jeantet,"GreaterEuropean,WestEuropean,French",0.0018340346,0.0016400653,0.0045554116,0.0029906905,0.001615874,0.37005183,0.005321386,0.02960836,0.52013224,0.00431701,0.046766188,0.0073151165,0.0038517637,Non-African
28,a hirschfelder,1,hirschfelder,"GreaterEuropean,Jewish",0.0010841017,0.0011618503,0.008281946,0.0014428254,0.0039709215,0.058455892,0.02966569,0.38695803,0.035047166,0.38270095,0.04293372,0.03435441,0.01394245,Non-African
27,a herique,1,herique,"GreaterEuropean,WestEuropean,Hispanic",0.00074308447,0.0023933488,0.039843194,0.009254894,0.08423472,0.041648287,0.009419618,0.019312255,0.2333383,0.018347044,0.53163373,0.0070725367,0.002759013,Non-African
26,a harun,1,harun,"GreaterAfrican,Muslim",0.009040431,0.04400231,0.0466307,0.02986156,0.7128908,0.03296768,0.013211942,0.027673941,0.035924017,0.0025111146,0.015521335,0.0062463116,0.02351788,African
87,ae stevenson,1,stevenson,"GreaterEuropean,British",0.0035991806,0.0036603932,0.001250973,0.0036500157,0.0011524233,0.90304655,0.002630475,0.01496069,0.018962035,0.0014483916,0.0132009,0.0036307168,0.028807333,Non-African
89,ag lafond,1,lafond,"GreaterEuropean,WestEuropean,French",0.0016318063,3.6120848e-05,0.0050730826,0.007023045,0.0014494269,0.4570301,0.0030053838,0.013408657,0.49328804,0.00025179697,0.0044703134,0.004057326,0.009274941,Non-African
